2025-12-11 at 09:02:56 | INFO | saas
2025-12-12 at 17:43:55 | INFO | 正在调整，距离5.0
2025-12-12 at 17:43:55 | INFO | 正在调整，距离3.5349999999999966
2025-12-12 at 17:43:56 | INFO | 正在调整，距离-0.9029999999999916
2025-12-12 at 17:43:59 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:43:59 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:43:59 | INFO | 图片保存成功：background.png
2025-12-12 at 17:44:00 | INFO | 正在调整，距离-5.040999999999997
2025-12-12 at 17:44:06 | INFO | 正在调整，距离1.5999999999999943
2025-12-12 at 17:44:07 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:44:07 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:44:07 | INFO | 图片保存成功：background.png
2025-12-12 at 17:44:24 | INFO | 正在调整，距离-5.040999999999997
2025-12-12 at 17:44:30 | INFO | 正在调整，距离1.5999999999999943
2025-12-12 at 17:44:31 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:44:31 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:44:31 | INFO | 图片保存成功：background.png
2025-12-12 at 17:44:48 | INFO | 正在调整，距离1.2165999999999997
2025-12-12 at 17:44:50 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:44:50 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:44:50 | INFO | 图片保存成功：background.png
2025-12-12 at 17:45:07 | INFO | 正在调整，距离17.218999999999994
2025-12-12 at 17:45:12 | INFO | 正在调整，距离2.6040000000000134
2025-12-12 at 17:45:18 | INFO | 正在调整，距离1.1030000000000086
2025-12-12 at 17:45:19 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:45:19 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:45:19 | INFO | 图片保存成功：background.png
2025-12-12 at 17:45:36 | INFO | 正在调整，距离-3.711999999999989
2025-12-12 at 17:45:42 | INFO | 正在调整，距离1.8760000000000048
2025-12-12 at 17:45:43 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:45:43 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:45:43 | INFO | 图片保存成功：background.png
2025-12-12 at 17:46:00 | INFO | 正在调整，距离21.400000000000006
2025-12-12 at 17:46:06 | INFO | 正在调整，距离7.353000000000009
2025-12-12 at 17:46:09 | INFO | 正在调整，距离1.5349999999999966
2025-12-12 at 17:46:10 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:46:10 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:46:10 | INFO | 图片保存成功：background.png
2025-12-12 at 17:46:27 | INFO | 正在调整，距离9.353000000000009
2025-12-12 at 17:46:32 | INFO | 正在调整，距离0.4650000000000034
2025-12-12 at 17:46:34 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:46:34 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:46:34 | INFO | 图片保存成功：background.png
2025-12-12 at 17:46:51 | INFO | 正在调整，距离21.242999999999995
2025-12-12 at 17:46:57 | INFO | 正在调整，距离4.497000000000014
2025-12-12 at 17:47:02 | INFO | 正在调整，距离1.0629999999999882
2025-12-12 at 17:47:03 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:47:04 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:47:04 | INFO | 图片保存成功：background.png
2025-12-12 at 17:47:20 | INFO | 正在调整，距离-4.473000000000013
2025-12-12 at 17:47:25 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:47:31 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:47:36 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:47:41 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:47:47 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:47:52 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:47:57 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:48:02 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:48:08 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:48:13 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:48:18 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:48:24 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:48:29 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:48:34 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:48:39 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:48:45 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:48:50 | INFO | 正在调整，距离-2.5889999999999986
2025-12-12 at 17:48:55 | INFO | 正在调整，距离3.0200000000000102
2025-12-12 at 17:48:58 | INFO | 正在初始化
2025-12-12 at 17:49:00 | INFO | 初始化完成
2025-12-12 at 17:49:09 | INFO | 正在初始化
2025-12-12 at 17:49:20 | INFO | 初始化完成
2025-12-12 at 17:49:22 | INFO | 账号输入完成
2025-12-12 at 17:49:24 | INFO | 密码输入完成
2025-12-12 at 17:49:24 | INFO | 已勾选协议
2025-12-12 at 17:49:24 | INFO | 已提交，即将进入滑块验证码
2025-12-12 at 17:49:24 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:49:24 | INFO | 图片保存成功：background.png
2025-12-12 at 17:49:30 | INFO | 正在调整，距离20.599999999999994
2025-12-12 at 17:49:30 | INFO | 正在调整，距离5.497000000000014
2025-12-12 at 17:49:31 | INFO | 正在调整，距离-4.890999999999991
2025-12-12 at 17:49:31 | INFO | 正在调整，距离-1.4000000000000057
2025-12-12 at 17:52:30 | INFO | 正在初始化
2025-12-12 at 17:52:41 | INFO | 初始化完成
2025-12-12 at 17:52:43 | INFO | 账号输入完成
2025-12-12 at 17:52:45 | INFO | 密码输入完成
2025-12-12 at 17:52:45 | INFO | 已勾选协议
2025-12-12 at 17:52:45 | INFO | 已提交，即将进入滑块验证码
2025-12-12 at 17:52:45 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:52:45 | INFO | 图片保存成功：background.png
2025-12-12 at 17:52:46 | INFO | 正在调整，距离13.534999999999997
2025-12-12 at 17:52:46 | INFO | 正在调整，距离0.030000000000001137
2025-12-12 at 17:52:50 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:52:50 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:52:50 | INFO | 图片保存成功：background.png
2025-12-12 at 17:52:51 | INFO | 正在调整，距离-6.040999999999997
2025-12-12 at 17:52:51 | INFO | 正在调整，距离2.242999999999995
2025-12-12 at 17:52:52 | INFO | 正在调整，距离0.5999999999999943
2025-12-12 at 17:52:53 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:52:53 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:52:53 | INFO | 图片保存成功：background.png
2025-12-12 at 17:52:54 | INFO | 正在调整，距离-6.040999999999997
2025-12-12 at 17:52:55 | INFO | 正在调整，距离2.242999999999995
2025-12-12 at 17:52:55 | INFO | 正在调整，距离0.5999999999999943
2025-12-12 at 17:52:56 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:52:56 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:52:56 | INFO | 图片保存成功：background.png
2025-12-12 at 17:52:58 | INFO | 正在调整，距离5.465000000000003
2025-12-12 at 17:52:58 | INFO | 正在调整，距离-1.7729999999999961
2025-12-12 at 17:52:59 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:00 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:00 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:01 | INFO | 正在调整，距离14.0
2025-12-12 at 17:53:01 | INFO | 正在调整，距离-0.9699999999999989
2025-12-12 at 17:53:03 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:03 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:03 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:04 | INFO | 正在调整，距离10.985799999999998
2025-12-12 at 17:53:05 | INFO | 正在调整，距离0.7728000000000037
2025-12-12 at 17:53:06 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:06 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:06 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:07 | INFO | 正在调整，距离4.81894
2025-12-12 at 17:53:08 | INFO | 正在调整，距离4.35266
2025-12-12 at 17:53:08 | INFO | 正在调整，距离3.85799
2025-12-12 at 17:53:08 | INFO | 正在调整，距离3.33491
2025-12-12 at 17:53:09 | INFO | 正在调整，距离2.78343
2025-12-12 at 17:53:09 | INFO | 正在调整，距离2.49704
2025-12-12 at 17:53:09 | INFO | 正在调整，距离1.5952700000000002
2025-12-12 at 17:53:10 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:10 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:11 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:12 | INFO | 正在调整，距离0.0
2025-12-12 at 17:53:13 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:13 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:13 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:14 | INFO | 正在调整，距离14.457999999999998
2025-12-12 at 17:53:14 | INFO | 正在调整，距离-0.4410000000000025
2025-12-12 at 17:53:16 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:16 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:16 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:17 | INFO | 正在调整，距离14.457999999999998
2025-12-12 at 17:53:18 | INFO | 正在调整，距离-0.4410000000000025
2025-12-12 at 17:53:19 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:19 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:19 | INFO | 图片保存成功：background.png
2025-12-12 at 17:53:20 | INFO | 正在调整，距离-0.7069999999999936
2025-12-12 at 17:53:22 | ERROR | 滑块验证失败，正在重试
2025-12-12 at 17:53:22 | INFO | 图片保存成功：slider.png
2025-12-12 at 17:53:22 | INFO | 图片保存成功：background.png
2025-12-13 at 00:11:37 | INFO | 正在初始化
2025-12-13 at 00:11:40 | INFO | 初始化完成
2025-12-13 at 00:11:44 | INFO | 账号输入完成
2025-12-13 at 00:11:45 | INFO | 密码输入完成
2025-12-13 at 00:11:45 | INFO | 已勾选协议
2025-12-13 at 00:11:45 | INFO | 已提交，即将进入滑块验证码
2025-12-13 at 00:11:46 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:11:46 | INFO | 图片保存成功：background.png
2025-12-13 at 00:11:47 | INFO | 正在调整，距离11.599999999999994
2025-12-13 at 00:11:47 | INFO | 正在调整，距离-6.139999999999986
2025-12-13 at 00:11:47 | INFO | 正在调整，距离4.588999999999999
2025-12-13 at 00:11:47 | INFO | 正在调整，距离-0.742999999999995
2025-12-13 at 00:11:51 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:11:51 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:11:51 | INFO | 图片保存成功：background.png
2025-12-13 at 00:11:52 | INFO | 正在调整，距离26.706999999999994
2025-12-13 at 00:11:52 | INFO | 正在调整，距离10.599999999999994
2025-12-13 at 00:11:53 | INFO | 正在调整，距离-4.502999999999986
2025-12-13 at 00:11:53 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:53 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:54 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:54 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:54 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:54 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:55 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:55 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:55 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:55 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:56 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:56 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:56 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:57 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:57 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:57 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:57 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:58 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:58 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:58 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:59 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:59 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:11:59 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:11:59 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:12:00 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:12:05 | INFO | 正在调整，距离2.280000000000001
2025-12-13 at 00:12:10 | INFO | 正在调整，距离-2.7959999999999923
2025-12-13 at 00:13:16 | INFO | 正在初始化
2025-12-13 at 00:13:42 | INFO | 初始化完成
2025-12-13 at 00:13:45 | INFO | 账号输入完成
2025-12-13 at 00:13:47 | INFO | 密码输入完成
2025-12-13 at 00:13:47 | INFO | 已勾选协议
2025-12-13 at 00:13:47 | INFO | 已提交，即将进入滑块验证码
2025-12-13 at 00:13:47 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:13:47 | INFO | 图片保存成功：background.png
2025-12-13 at 00:13:57 | INFO | 正在调整，距离15.497000000000014
2025-12-13 at 00:13:57 | INFO | 正在调整，距离-3.742999999999995
2025-12-13 at 00:13:58 | INFO | 正在调整，距离1.5889999999999986
2025-12-13 at 00:14:01 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:01 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:02 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:03 | INFO | 正在调整，距离5.126600000000003
2025-12-13 at 00:14:03 | INFO | 正在调整，距离1.6000000000000014
2025-12-13 at 00:14:04 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:05 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:05 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:06 | INFO | 正在调整，距离5.126600000000003
2025-12-13 at 00:14:06 | INFO | 正在调整，距离1.6000000000000014
2025-12-13 at 00:14:07 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:08 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:08 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:09 | INFO | 正在调整，距离5.35266
2025-12-13 at 00:14:09 | INFO | 正在调整，距离4.06272
2025-12-13 at 00:14:10 | INFO | 正在调整，距离3.49704
2025-12-13 at 00:14:10 | INFO | 正在调整，距离2.90296
2025-12-13 at 00:14:11 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:11 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:12 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:13 | INFO | 正在调整，距离4.2568
2025-12-13 at 00:14:13 | INFO | 正在调整，距离3.81894
2025-12-13 at 00:14:13 | INFO | 正在调整，距离3.35266
2025-12-13 at 00:14:13 | INFO | 正在调整，距离2.85799
2025-12-13 at 00:14:15 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:15 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:16 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:17 | INFO | 正在调整，距离8.030000000000001
2025-12-13 at 00:14:17 | INFO | 正在调整，距离1.8429999999999893
2025-12-13 at 00:14:18 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:19 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:19 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:20 | INFO | 正在调整，距离20.599999999999994
2025-12-13 at 00:14:20 | INFO | 正在调整，距离5.497000000000014
2025-12-13 at 00:14:21 | INFO | 正在调整，距离-4.890999999999991
2025-12-13 at 00:14:21 | INFO | 正在调整，距离-1.4000000000000057
2025-12-13 at 00:14:22 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:22 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:23 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:24 | INFO | 正在调整，距离-3.711999999999989
2025-12-13 at 00:14:24 | INFO | 正在调整，距离1.8760000000000048
2025-12-13 at 00:14:25 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:26 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:27 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:27 | INFO | 正在调整，距离0.12399999999999523
2025-12-13 at 00:14:29 | ERROR | 滑块验证失败，正在重试
2025-12-13 at 00:14:29 | INFO | 图片保存成功：slider.png
2025-12-13 at 00:14:29 | INFO | 图片保存成功：background.png
2025-12-13 at 00:14:30 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:31 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:31 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:31 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:31 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:32 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:32 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:32 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:33 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:33 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:33 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:33 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:34 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:34 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:34 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:40 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:42 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:42 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:43 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:43 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:43 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:43 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:49 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:49 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:49 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:50 | INFO | 正在调整，距离149.10888
2025-12-13 at 00:14:50 | INFO | 正在调整，距离145.29349
2025-12-13 at 00:14:51 | INFO | 正在调整，距离145.29349
2025-12-13 at 00:14:51 | INFO | 正在调整，距离145.29349
2025-12-13 at 00:14:51 | INFO | 正在调整，距离145.29349
2025-12-13 at 00:14:51 | INFO | 正在调整，距离145.29349
2025-12-13 at 00:14:52 | INFO | 正在调整，距离145.29349
2025-12-13 at 00:14:52 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:52 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:53 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:53 | INFO | 正在调整，距离153.0
2025-12-13 at 00:14:58 | INFO | 正在调整，距离153.0
2025-12-13 at 00:15:01 | INFO | 正在调整，距离153.0
2025-12-13 at 00:15:01 | INFO | 正在调整，距离153.0
2025-12-13 at 00:15:02 | INFO | 正在调整，距离153.0
2025-12-14 at 21:50:09 | INFO | 正在初始化
2025-12-14 at 21:52:56 | INFO | 正在初始化
2025-12-14 at 21:53:09 | INFO | 正在初始化
2025-12-14 at 21:53:20 | INFO | 初始化完成
2025-12-14 at 21:53:22 | INFO | 账号输入完成
2025-12-14 at 21:53:23 | INFO | 密码输入完成
2025-12-14 at 21:53:24 | INFO | 已勾选协议
2025-12-14 at 21:53:24 | INFO | 已提交，即将进入滑块验证码
2025-12-14 at 21:53:24 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:24 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:25 | INFO | 正在调整，距离5.85799
2025-12-14 at 21:53:25 | INFO | 正在调整，距离4.49704
2025-12-14 at 21:53:25 | INFO | 正在调整，距离3.90296
2025-12-14 at 21:53:25 | INFO | 正在调整，距离3.28047
2025-12-14 at 21:53:26 | INFO | 正在调整，距离2.6295900000000003
2025-12-14 at 21:53:29 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:30 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:30 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:31 | INFO | 正在调整，距离-1.1239999999999952
2025-12-14 at 21:53:32 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:32 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:32 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:33 | INFO | 正在调整，距离-1.1239999999999952
2025-12-14 at 21:53:35 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:35 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:35 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:36 | INFO | 正在调整，距离-4.588999999999999
2025-12-14 at 21:53:36 | INFO | 正在调整，距离1.0200000000000102
2025-12-14 at 21:53:38 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:38 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:38 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:39 | INFO | 正在调整，距离13.534999999999997
2025-12-14 at 21:53:40 | INFO | 正在调整，距离0.030000000000001137
2025-12-14 at 21:53:41 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:41 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:41 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:42 | INFO | 正在调整，距离0.5660000000000025
2025-12-14 at 21:53:44 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:44 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:44 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:45 | INFO | 正在调整，距离0.9590000000000032
2025-12-14 at 21:53:47 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:47 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:47 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:48 | INFO | 正在调整，距离7.772800000000004
2025-12-14 at 21:53:48 | INFO | 正在调整，距离1.3041000000000054
2025-12-14 at 21:53:50 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:50 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:50 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:51 | INFO | 正在调整，距离18.465000000000003
2025-12-14 at 21:53:51 | INFO | 正在调整，距离5.534999999999997
2025-12-14 at 21:53:52 | INFO | 正在调整，距离-1.8969999999999914
2025-12-14 at 21:53:53 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:53 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:53 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:55 | INFO | 正在调整，距离17.737299999999998
2025-12-14 at 21:53:55 | INFO | 正在调整，距离10.3645
2025-12-14 at 21:53:55 | INFO | 正在调整，距离2.2817000000000007
2025-12-14 at 21:53:56 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:53:56 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:53:57 | INFO | 图片保存成功：background.png
2025-12-14 at 21:53:58 | INFO | 正在调整，距离19.056999999999988
2025-12-14 at 21:53:58 | INFO | 正在调整，距离3.0970000000000084
2025-12-14 at 21:53:59 | INFO | 正在调整，距离0.10300000000000864
2025-12-14 at 21:54:00 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:54:00 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:54:00 | INFO | 图片保存成功：background.png
2025-12-14 at 21:54:01 | INFO | 正在调整，距离16.6
2025-12-14 at 21:54:02 | INFO | 正在调整，距离8.973999999999997
2025-12-14 at 21:54:02 | INFO | 正在调整，距离3.5703999999999994
2025-12-14 at 21:54:02 | INFO | 正在调整，距离1.7124000000000024
2025-12-14 at 21:54:03 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:54:04 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:54:04 | INFO | 图片保存成功：background.png
2025-12-14 at 21:54:05 | INFO | 正在调整，距离7.772800000000004
2025-12-14 at 21:54:05 | INFO | 正在调整，距离1.3041000000000054
2025-12-14 at 21:54:07 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:54:07 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:54:07 | INFO | 图片保存成功：background.png
2025-12-14 at 21:54:08 | INFO | 正在调整，距离-21.0
2025-12-14 at 21:54:08 | INFO | 正在调整，距离-21.0
2025-12-14 at 21:54:09 | INFO | 正在调整，距离-21.0
2025-12-14 at 21:54:09 | INFO | 正在调整，距离83.09700000000001
2025-12-14 at 21:54:09 | INFO | 正在调整，距离67.84299999999999
2025-12-14 at 21:54:09 | INFO | 正在调整，距离51.877999999999986
2025-12-14 at 21:54:10 | INFO | 正在调整，距离35.20400000000001
2025-12-14 at 21:54:10 | INFO | 正在调整，距离19.589
2025-12-14 at 21:54:10 | INFO | 正在调整，距离-0.27600000000001046
2025-12-14 at 21:54:12 | ERROR | 滑块验证失败，正在重试
2025-12-14 at 21:54:12 | INFO | 图片保存成功：slider.png
2025-12-14 at 21:54:12 | INFO | 图片保存成功：background.png
2025-12-14 at 21:54:14 | INFO | 正在调整，距离17.873399999999997
2025-12-14 at 21:54:14 | INFO | 正在调整，距离10.2166
2025-12-14 at 21:54:14 | INFO | 正在调整，距离1.8496999999999986
2025-12-15 at 08:53:37 | INFO | 正在初始化
2025-12-15 at 08:54:22 | INFO | 正在初始化
2025-12-15 at 08:54:38 | INFO | 正在初始化
2025-12-16 at 00:57:32 | INFO | 正在初始化
2025-12-16 at 00:58:01 | INFO | 正在初始化
2025-12-16 at 00:58:25 | INFO | 初始化完成
2025-12-16 at 00:58:27 | INFO | 账号输入完成
2025-12-16 at 00:58:29 | INFO | 密码输入完成
2025-12-16 at 00:58:29 | INFO | 已勾选协议
2025-12-16 at 00:58:29 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 00:58:29 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:29 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:30 | INFO | 正在调整，距离11.599999999999994
2025-12-16 at 00:58:30 | INFO | 正在调整，距离-6.139999999999986
2025-12-16 at 00:58:30 | INFO | 正在调整，距离4.588999999999999
2025-12-16 at 00:58:31 | INFO | 正在调整，距离-0.742999999999995
2025-12-16 at 00:58:34 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:35 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:35 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:36 | INFO | 正在调整，距离15.204000000000008
2025-12-16 at 00:58:36 | INFO | 正在调整，距离-0.41100000000000136
2025-12-16 at 00:58:37 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:37 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:37 | INFO | 图片保存成功：background.png
